"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.27532,300.08,0.031859,-0.097435,-0.080582,0.13644,0.031859,-0.097435,-0.080582,0.0086088,0.0033417,0.016885,0.0072423,-9.4882,0.5184,1.1998,-0.076322,1.2106,-0.1593,0,0,0,0,0,1,2.5813,1.9833,1.4167,0.85
0.25828,299.98,0.036821,-0.099484,-0.10117,0.14892,0.036821,-0.099484,-0.10117,0.0086692,0.0033504,0.016964,0.0072892,-9.6047,0.5252,1.2004,-0.10251,1.1608,-0.15084,0,0,0,0,0,1,2.6117,2.0067,1.4333,0.86
0.22796,299.91,0.041857,-0.10139,-0.11754,0.16367,0.041857,-0.10139,-0.11754,0.0087793,0.0033764,0.017128,0.0073775,-9.7208,0.53028,1.2008,-0.12558,1.0848,-0.12107,0,0,0,0,0,1,2.642,2.03,1.45,0.87
0.19651,299.83,0.046588,-0.10288,-0.13459,0.17838,0.046588,-0.10288,-0.13459,0.0088982,0.0033978,0.017295,0.0074733,-9.8369,0.53535,1.2012,-0.14806,1.0053,-0.091503,0,0,0,0,0,1,2.6724,2.0533,1.4667,0.88
0.16436,299.76,0.051007,-0.10398,-0.15229,0.19304,0.051007,-0.10398,-0.15229,0.0090257,0.0034149,0.017465,0.0075766,-9.953,0.54036,1.2016,-0.16967,0.92276,-0.062042,0,0,0,0,0,1,2.7028,2.0767,1.4833,0.89
0.13194,299.68,0.055104,-0.10468,-0.17061,0.20761,0.055104,-0.10468,-0.17061,0.0091619,0.003428,0.01764,0.0076873,-10.069,0.54527,1.202,-0.19012,0.83743,-0.032606,0,0,0,0,0,1,2.7331,2.1,1.5,0.9
0.10246,299.66,0.057573,-0.10166,-0.1806,0.21579,0.057573,-0.10166,-0.1806,0.009402,0.0034856,0.018003,0.0078839,-10.185,0.547,1.202,-0.21202,0.74324,0.017508,0,0,0,0,0,1,2.7635,2.1233,1.5167,0.91
0.074849,299.64,0.059657,-0.098415,-0.19078,0.22382,0.059657,-0.098415,-0.19078,0.0096447,0.0035347,0.018353,0.008083,-10.301,0.54825,1.2019,-0.2333,0.64822,0.069242,0,0,0,0,0,1,2.7939,2.1467,1.5333,0.92
0.049539,299.64,0.061358,-0.094962,-0.20112,0.2317,0.061358,-0.094962,-0.20112,0.00989,0.003575,0.018689,0.0082844,-10.417,0.549,1.2018,-0.25417,0.55277,0.1228,0,0,0,0,0,1,2.8242,2.17,1.55,0.93
0.026974,299.64,0.062677,-0.091314,-0.21162,0.23945,0.062677,-0.091314,-0.21162,0.010138,0.0036064,0.019009,0.0084882,-10.534,0.54921,1.2017,-0.27486,0.45727,0.17838,0,0,0,0,0,1,2.8546,2.1933,1.5667,0.94
0.018111,299.69,0.06406,-0.084768,-0.21776,0.24304,0.06406,-0.084768,-0.21776,0.010383,0.0036363,0.019313,0.0086896,-10.65,0.54803,1.2015,-0.29972,0.38502,0.22749,0,0,0,0,0,1,2.885,2.2167,1.5833,0.95
0.016169,299.75,0.065294,-0.076791,-0.22225,0.24499,0.065294,-0.076791,-0.22225,0.010625,0.0036581,0.019589,0.0088891,-10.768,0.54616,1.2012,-0.32727,0.32254,0.27551,0,0,0,0,0,1,2.9153,2.24,1.6,0.96
