"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.073963,299.98,0.017611,-0.013811,0.26391,0.26486,0.017611,-0.013811,0.26391,0.0017073,0.011852,0.0069711,-17.069,0.44578,0.416,-0.61631,-0.043407,0,0,0,0,0,1,0.46667,3.5,0.46667,1.5
0.070986,300.04,0.018074,-0.014314,0.26982,0.27081,0.018074,-0.014314,0.26982,0.0017626,0.01212,0.0070609,-17.069,0.44306,0.42438,-0.60705,-0.042167,0,0,0,0,0,1,0.48333,3.5,0.48333,1.5
0.068009,300.1,0.018536,-0.014817,0.27574,0.27676,0.018536,-0.014817,0.27574,0.0018179,0.012388,0.0071506,-17.069,0.44034,0.43276,-0.59779,-0.040927,0,0,0,0,0,1,0.5,3.5,0.5,1.5
0.063431,300.2,0.018554,-0.01627,0.28291,0.284,0.018554,-0.01627,0.28291,0.0018913,0.012653,0.0071819,-17.069,0.43667,0.44422,-0.5875,-0.039984,0,0,0,0,0,1,0.51667,3.5,0.51667,1.5
0.058853,300.31,0.018572,-0.017722,0.29009,0.29124,0.018572,-0.017722,0.29009,0.0019648,0.012918,0.0072131,-17.068,0.43299,0.45567,-0.57721,-0.039041,0,0,0,0,0,1,0.53333,3.5,0.53333,1.5
0.054275,300.41,0.01859,-0.019175,0.29727,0.29848,0.01859,-0.019175,0.29727,0.0020383,0.013183,0.0072443,-17.068,0.42932,0.46713,-0.56692,-0.038097,0,0,0,0,0,1,0.55,3.5,0.55,1.5
0.049697,300.51,0.018608,-0.020627,0.30445,0.30573,0.018608,-0.020627,0.30445,0.0021117,0.013448,0.0072755,-17.068,0.42565,0.47858,-0.55663,-0.037154,0,0,0,0,0,1,0.56667,3.5,0.56667,1.5
0.045119,300.62,0.018625,-0.02208,0.31162,0.31297,0.018625,-0.02208,0.31162,0.0021852,0.013713,0.0073067,-17.068,0.42198,0.49004,-0.54634,-0.03621,0,0,0,0,0,1,0.58333,3.5,0.58333,1.5
0.040541,300.72,0.018643,-0.023532,0.3188,0.32021,0.018643,-0.023532,0.3188,0.0022586,0.013979,0.007338,-17.068,0.4183,0.50149,-0.53605,-0.035267,0,0,0,0,0,1,0.6,3.5,0.6,1.5
0.03307,300.89,0.018253,-0.026219,0.32731,0.3289,0.018253,-0.026219,0.32731,0.0023357,0.014182,0.0073152,-17.068,0.41338,0.50251,-0.52183,-0.033345,0,0,0,0,0,1,0.61667,3.5,0.61667,1.5
0.0256,301.07,0.017864,-0.028905,0.33583,0.33759,0.017864,-0.028905,0.33583,0.0024127,0.014386,0.0072925,-17.068,0.40846,0.50352,-0.50762,-0.031424,0,0,0,0,0,1,0.63333,3.5,0.63333,1.5
0.018129,301.24,0.017474,-0.031591,0.34434,0.34628,0.017474,-0.031591,0.34434,0.0024898,0.01459,0.0072697,-17.068,0.40355,0.50454,-0.4934,-0.029502,0,0,0,0,0,1,0.65,3.5,0.65,1.5
0.010659,301.41,0.017084,-0.034278,0.35285,0.35497,0.017084,-0.034278,0.35285,0.0025668,0.014794,0.0072469,-17.067,0.39863,0.50555,-0.47918,-0.02758,0,0,0,0,0,1,0.66667,3.5,0.66667,1.5
0.0031887,301.58,0.016694,-0.036964,0.36136,0.36366,0.016694,-0.036964,0.36136,0.0026439,0.014997,0.0072242,-17.067,0.39371,0.50657,-0.46496,-0.025659,0,0,0,0,0,1,0.68333,3.5,0.68333,1.5
