"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.26777,314.44,0.26744,-0.074898,0.19009,0.33776,0.26744,-0.074898,0.19009,0.0055441,0.024703,0.009306,-17.01,0.029821,-1.2359,0.27083,-0.55253,0,0,0,0,0,1,1.7167,3.5,1.7167,1.5
0.24547,314.11,0.26778,-0.079845,0.17738,0.33294,0.26778,-0.079845,0.17738,0.0055318,0.024603,0.0092527,-17.009,0.045566,-1.2111,0.27378,-0.5155,0,0,0,0,0,1,1.7333,3.5,1.7333,1.5
0.22318,313.78,0.26812,-0.084792,0.16467,0.32811,0.26812,-0.084792,0.16467,0.0055195,0.024502,0.0091994,-17.008,0.061311,-1.1864,0.27673,-0.47847,0,0,0,0,0,1,1.75,3.5,1.75,1.5
0.20088,313.45,0.26845,-0.089739,0.15197,0.32329,0.26845,-0.089739,0.15197,0.0055072,0.024402,0.0091461,-17.007,0.077056,-1.1616,0.27968,-0.44143,0,0,0,0,0,1,1.7667,3.5,1.7667,1.5
0.17859,313.11,0.26879,-0.094687,0.13926,0.31847,0.26879,-0.094687,0.13926,0.0054949,0.024302,0.0090929,-17.006,0.092801,-1.1368,0.28264,-0.4044,0,0,0,0,0,1,1.7833,3.5,1.7833,1.5
0.15629,312.78,0.26913,-0.099634,0.12655,0.31364,0.26913,-0.099634,0.12655,0.0054826,0.024202,0.0090396,-17.005,0.10855,-1.1121,0.28559,-0.36737,0,0,0,0,0,1,1.8,3.5,1.8,1.5
0.13802,312.24,0.26634,-0.10458,0.11675,0.30997,0.26634,-0.10458,0.11675,0.0054595,0.023978,0.0089149,-17.003,0.1289,-1.0803,0.29155,-0.33155,0,0,0,0,0,1,1.8167,3.5,1.8167,1.5
0.11975,311.69,0.26355,-0.10953,0.10695,0.30629,0.26355,-0.10953,0.10695,0.0054364,0.023754,0.0087902,-17.002,0.14925,-1.0484,0.29752,-0.29574,0,0,0,0,0,1,1.8333,3.5,1.8333,1.5
0.10147,311.14,0.26077,-0.11448,0.097155,0.30262,0.26077,-0.11448,0.097155,0.0054133,0.02353,0.0086656,-17.001,0.1696,-1.0166,0.30349,-0.25992,0,0,0,0,0,1,1.85,3.5,1.85,1.5
0.083203,310.6,0.25798,-0.11943,0.087357,0.29894,0.25798,-0.11943,0.087357,0.0053902,0.023306,0.0085409,-16.999,0.18995,-0.98476,0.30946,-0.2241,0,0,0,0,0,1,1.8667,3.5,1.8667,1.5
0.064931,310.05,0.2552,-0.12438,0.07756,0.29527,0.2552,-0.12438,0.07756,0.0053671,0.023082,0.0084162,-16.998,0.21031,-0.95292,0.31542,-0.18829,0,0,0,0,0,1,1.8833,3.5,1.8833,1.5
