"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.087776,312.76,0.21736,-0.067926,-0.13697,0.26601,0.21736,-0.067926,-0.13697,0.0037531,0.021857,0.010795,-16.787,0.33471,-0.20318,0.35046,0.051861,0,0,0,0,0,1,1.89,1.89,2.5,1.5
-0.082924,312.89,0.20916,-0.06978,-0.14129,0.26215,0.20916,-0.06978,-0.14129,0.0037195,0.021983,0.01102,-16.786,0.33438,-0.20305,0.35392,0.069686,0,0,0,0,0,1,1.9133,1.9133,2.5,1.5
-0.074118,313.03,0.2011,-0.070721,-0.14519,0.25848,0.2011,-0.070721,-0.14519,0.0036739,0.022066,0.011247,-16.785,0.3352,-0.20613,0.36287,0.088786,0,0,0,0,0,1,1.9367,1.9367,2.5,1.5
-0.065312,313.16,0.19304,-0.071661,-0.14909,0.25481,0.19304,-0.071661,-0.14909,0.0036283,0.022149,0.011473,-16.784,0.33603,-0.20922,0.37182,0.10789,0,0,0,0,0,1,1.96,1.96,2.5,1.5
-0.056506,313.3,0.18498,-0.072602,-0.153,0.25114,0.18498,-0.072602,-0.153,0.0035827,0.022232,0.0117,-16.782,0.33685,-0.2123,0.38077,0.12699,0,0,0,0,0,1,1.9833,1.9833,2.5,1.5
-0.046534,313.42,0.17726,-0.072855,-0.15696,0.24786,0.17726,-0.072855,-0.15696,0.0035317,0.022285,0.01192,-16.781,0.33854,-0.21683,0.39168,0.14603,0,0,0,0,0,1,2.0067,2.0067,2.5,1.5
-0.033645,313.54,0.17037,-0.071388,-0.16109,0.24558,0.17037,-0.071388,-0.16109,0.0034672,0.022261,0.012124,-16.78,0.3424,-0.22498,0.40748,0.16493,0,0,0,0,0,1,2.03,2.03,2.5,1.5
-0.020755,313.65,0.16349,-0.069921,-0.16521,0.24329,0.16349,-0.069921,-0.16521,0.0034027,0.022237,0.012329,-16.779,0.34626,-0.23313,0.42329,0.18383,0,0,0,0,0,1,2.0533,2.0533,2.5,1.5
-0.0078661,313.76,0.1566,-0.068454,-0.16933,0.24101,0.1566,-0.068454,-0.16933,0.0033382,0.022213,0.012533,-16.778,0.35012,-0.24128,0.43909,0.20273,0,0,0,0,0,1,2.0767,2.0767,2.5,1.5
0.0050231,313.88,0.14971,-0.066987,-0.17345,0.23872,0.14971,-0.066987,-0.17345,0.0032737,0.022189,0.012737,-16.776,0.35398,-0.24943,0.4549,0.22163,0,0,0,0,0,1,2.1,2.1,2.5,1.5
0.016932,313.96,0.14421,-0.06341,-0.17849,0.23854,0.14421,-0.06341,-0.17849,0.0032093,0.022097,0.012893,-16.775,0.36039,-0.2592,0.47003,0.23614,0,0,0,0,0,1,2.1233,2.1233,2.5,1.5
